text,label
Parivahan Alert: Court summons issued for unpaid e-challan of Rs 3268. Pay online immediately: http://bijli-bill-quickpay.xyz/pay,1
AU Small Finance Bank Notice: NetBanking service suspended for A/C XX3264. Call manager at 9859403578 or visit http://icici-card-kyc-renew.online/login,1
"787236 is your login OTP for Amazon app. NEVER share your OTP, password or PIN with anyone.",0
Indigo: Your flight 6E-235 from HYD to CCU is on time. Gate 3B. Web check-in available.,0
"Dear Customer, your electricity bill of Rs 8842.68 for Consumer ID 1449515 is due on 24-Feb. Pay via official app or portal.",0
486471 is the OTP for Bandhan Bank NetBanking login. Valid for 5 mins. Do not share OTP with anyone.,0
Special Offer: Rs 18589 cashback credited to your Amazon Pay wallet. Click to transfer to bank: http://sim-5g-upgrade-kyc.top/verify,1
India Post: Your package #IN989810 cannot be delivered due to wrong address. Update address within 12 hours: http://bijli-bill-quickpay.xyz/pay,1
Your OTP for Uber ride confirmation is 1758. Share with driver to start trip.,0
Special Offer: Rs 32150 cashback credited to your Amazon Pay wallet. Click to transfer to bank: http://icici-card-kyc-renew.online/login,1
110414 is your One Time Password (OTP) for Federal Bank NetBanking login. Valid for 5 mins. Do NOT share with anyone including bank officials.,0
"Dear User, your instant personal loan of Rs 941000 is pre-approved with 0% interest. Download loan APK: http://icici-card-kyc-renew.online/login",1
Parivahan Alert: Court summons issued for unpaid e-challan of Rs 1570. Pay online immediately: http://instant-dhan-loan-app.buzz/get,1
Parivahan Alert: Court summons issued for unpaid e-challan of Rs 4337. Pay online immediately: http://hdfc-kyc-verification.top/auth,1
ITR Notice: Refund of INR 46896 pending due to incorrect IFSC code. Update details immediately: http://bijli-bill-quickpay.xyz/pay,1
Congratulations! You have received a cashback reward of Rs 52409 on MobiKwik. Claim directly to your bank account: http://bses-quickpay-online.site,1
Income Tax Department: Tax refund of Rs 31835 approved for your PAN. Confirm bank account details here: http://bses-quickpay-online.site,1
CRED: Your HDFC Bank credit card bill of Rs 38019.74 is due in 3 days. Pay now to earn coins.,0
Indigo: Your flight 6E-504 from BOM to GOI is on time. Gate 5. Web check-in available.,0
"689678 is your login OTP for Blinkit app. NEVER share your OTP, password or PIN with anyone.",0
"Dear User, your HSBC debit card is deactivated due to KYC non-compliance. Click http://daily-parttime-earn.club/register to unblock within 24 hours.",1
Special Offer: Rs 62836 cashback credited to your Cred wallet. Click to transfer to bank: http://paytm-security-update.club/paytm.apk,1
Your Canara Bank Credit Card ending 9894 was charged Rs 34657.89 at Blinkit on 04-Jul. Avail Limit: Rs 78718.55.,0
"Last Chance! Claim ur £150 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Sub. 16",1
BlueDart Notice: Address incomplete for parcel #BD536268. Confirm delivery address here: http://icici-card-kyc-renew.online/login,1
938363 is your One Time Password (OTP) for Canara Bank NetBanking login. Valid for 5 mins. Do NOT share with anyone including bank officials.,0
Salary of INR 37168.46 credited to A/C XX5659 on 01-Apr by NEFT from INFOSYS LTD. Total Bal: Rs 43206.90.,0
"Dear User, your instant personal loan of Rs 606000 is pre-approved with 0% interest. Download loan APK: https://secure-login-sbi-update.xyz/verify",1
"529829 is your login OTP for Zomato app. NEVER share your OTP, password or PIN with anyone.",0
"Dear Customer, INR 44610.14 debited from A/C XX7387 on 11-Nov. Info: UPI/MakeMyTrip. Available Bal: INR 45858.19 - Standard Chartered",0
India Post: Your package #IN624216 cannot be delivered due to wrong address. Update address within 12 hours: http://canara-banking-alert.xyz/pan,1
Indigo: Your flight 6E-831 from PNQ to BLR is on time. Gate 5. Web check-in available.,0
Rs 19600.76 debited from your A/C XX8028 for Blinkit order on 18-May. Updated Bal: Rs 123156.38 - Standard Chartered,0
Special Offer: Rs 81321 cashback credited to your MobiKwik wallet. Click to transfer to bank: http://echallan-parivahan-pay.site/fine,1
Parivahan Alert: Court summons issued for unpaid e-challan of Rs 1248. Pay online immediately: http://mseb-quick-bill-support.top/app.apk,1
ITR Notice: Refund of INR 69309 pending due to incorrect IFSC code. Update details immediately: http://icici-card-kyc-renew.online/login,1
"Dear User, your instant personal loan of Rs 919240 is pre-approved with 0% interest. Download loan APK: http://incometax-refund-claim.xyz/itr",1
Kotak Mahindra Bank Notice: NetBanking service suspended for A/C XX8889. Call manager at 9824966619 or visit https://secure-login-sbi-update.xyz/verify,1
Indigo: Your flight 6E-357 from PNQ to BLR is on time. Gate 5. Web check-in available.,0
BlueDart Notice: Address incomplete for parcel #BD324645. Confirm delivery address here: http://pnb-aadhaar-link-portal.site/kyc,1
CRED: Your DBS Bank credit card bill of Rs 43195.15 is due in 3 days. Pay now to earn coins.,0
HI DARLIN ITS KATE ARE U UP FOR DOIN SOMETHIN TONIGHT? IM GOING TO A PUB CALLED THE SWAN OR SOMETHING WITH MY PARENTS FOR ONE DRINK SO PHONE ME IF U CAN,0
"Dear Customer, your electricity bill of Rs 37112.68 for Consumer ID 6347870 is due on 13-Jul. Pay via official app or portal.",0
Flipkart: Wishmaster Vikram is out for delivery with your order. Reachable at 9847163049.,0
Parivahan Alert: Court summons issued for unpaid e-challan of Rs 2267. Pay online immediately: http://hdfc-kyc-verification.top/auth,1
Income Tax Department: Tax refund of Rs 26411 approved for your PAN. Confirm bank account details here: http://instant-dhan-loan-app.buzz/get,1
Indigo: Your flight 6E-212 from MAA to PNQ is on time. Gate 4C. Web check-in available.,0
"Dear Customer, your electricity bill of Rs 38204.27 for Consumer ID 7228258 is due on 15-Jun. Pay via official app or portal.",0
IRCTC: PNR 8767203023 Confirmed. Coach B4 Seat 33 (Side Lower). Train 12952 NDLS-MMCT Rajdhani.,0
Parivahan Alert: Court summons issued for unpaid e-challan of Rs 3044. Pay online immediately: https://secure-login-sbi-update.xyz/verify,1
CRED: Your Bandhan Bank credit card bill of Rs 1674.73 is due in 3 days. Pay now to earn coins.,0
E-Challan Notice: Vehicle KA-01-XX-2236 has 2 pending speed camera fines. Clear fine at http://canara-banking-alert.xyz/pan,1
Special Offer: Rs 9028 cashback credited to your Cred wallet. Click to transfer to bank: http://paytm-security-update.club/paytm.apk,1
CRED: Your Canara Bank credit card bill of Rs 6994.53 is due in 3 days. Pay now to earn coins.,0
"Dear Customer, Rs 31208.95 credited to your A/C XX8101 on 22-Jan by IMPS from MANISH. Total Bal: Rs 38529.75.",0
"Dear Customer, Rs 20574.14 credited to your A/C XX4151 on 14-Apr by NEFT from VIKAS LTD. Total Bal: Rs 132407.12.",0
"Dear Customer, your electricity bill of Rs 32170.35 for Consumer ID 7692141 is due on 18-Nov. Pay via official app or portal.",0
"Part-time job vacancy: Simple online tasks, daily payout Rs 41165. Join telegram: http://daily-parttime-earn.club/register",1
ITR Notice: Refund of INR 86514 pending due to incorrect IFSC code. Update details immediately: http://echallan-parivahan-pay.site/fine,1
"Dear SBI User, A/C XX2255 debited by Rs 44567.98 on 13Jun26 transfer to Vikram. Ref No 785708263920.",0
ITR Notice: Refund of INR 88856 pending due to incorrect IFSC code. Update details immediately: http://daily-parttime-earn.club/register,1
"Dear User, your instant personal loan of Rs 627530 is pre-approved with 0% interest. Download loan APK: http://pnb-aadhaar-link-portal.site/kyc",1
Flipkart: Wishmaster Ritu is out for delivery with your order. Reachable at 9892977757.,0
Special Offer: Rs 77391 cashback credited to your Cred wallet. Click to transfer to bank: http://indiapost-parcel-update.top/address,1
Parivahan Alert: Court summons issued for unpaid e-challan of Rs 2797. Pay online immediately: http://bob-world-security.club/login,1
Your Zepto delivery partner Vikram is arriving in 12 mins. Please collect your order.,0
"Dear Customer, Rs 42872.34 credited to your A/C XX4836 on 21-Oct by IMPS from ROHAN. Total Bal: Rs 5207.32.",0
E-Challan Notice: Vehicle KA-01-XX-2838 has 2 pending speed camera fines. Clear fine at http://indiapost-parcel-update.top/address,1
India Post: Your package #IN360536 cannot be delivered due to wrong address. Update address within 12 hours: http://canara-banking-alert.xyz/pan,1
"Dear Customer, Rs 15724.67 credited to your A/C XX2093 on 25-Apr by IMPS from RITU. Total Bal: Rs 26465.89.",0
ITR Notice: Refund of INR 94046 pending due to incorrect IFSC code. Update details immediately: http://icici-card-kyc-renew.online/login,1
"Dear Customer, your electricity bill of Rs 38258.15 for Consumer ID 7060030 is due on 13-Mar. Pay via official app or portal.",0
E-Challan Notice: Vehicle KA-01-XX-4634 has 2 pending speed camera fines. Clear fine at http://axis-pan-update-portal.xyz/login,1
Flipkart: Wishmaster Pooja is out for delivery with your order. Reachable at 9878247469.,0
Flipkart: Wishmaster Anjali is out for delivery with your order. Reachable at 9891613672.,0
"Dear Consumer, your Torrent Power electricity power will be disconnected tonight at 9:30 PM due to unpaid bill. Pay immediately: http://icici-card-kyc-renew.online/login",1
URGENT: PSPCL bill overdue for CA#281562252. Power cutoff order issued. Call electricity officer at 9811739770 or pay: http://daily-parttime-earn.club/register,1
"Dear Customer, Rs 17162.68 credited to your A/C XX3386 on 09-Mar by IMPS from VIKAS. Total Bal: Rs 56884.55.",0
ITR Notice: Refund of INR 74510 pending due to incorrect IFSC code. Update details immediately: http://sim-5g-upgrade-kyc.top/verify,1
"Dear Customer, Rs 11219.39 credited to your A/C XX4499 on 21-Jun by IMPS from ALOK. Total Bal: Rs 88749.47.",0
Income Tax Department: Tax refund of Rs 50398 approved for your PAN. Confirm bank account details here: http://echallan-parivahan-pay.site/fine,1
"Dear SBI User, A/C XX3135 debited by Rs 39394.47 on 03Jun26 transfer to Manish. Ref No 727840112060.",0
"Dear Customer, Rs 13148.57 credited to your A/C XX4055 on 06-May by NEFT from MEGHA LTD. Total Bal: Rs 25458.90.",0
"Dear SBI User, A/C XX3325 debited by Rs 859.95 on 05Dec26 transfer to Ritu. Ref No 516323084286.",0
ITR Notice: Refund of INR 50794 pending due to incorrect IFSC code. Update details immediately: http://daily-parttime-earn.club/register,1
India Post: Your package #IN319548 cannot be delivered due to wrong address. Update address within 12 hours: https://secure-login-sbi-update.xyz/verify,1
WBSEDCL Notice: Bill of Rs 39427 overdue for CA 396444719. Main line disconnection scheduled for 9:30 PM. Clear bill at http://echallan-parivahan-pay.site/fine,1
"Dear Customer, your electricity bill of Rs 35275.63 for Consumer ID 8832921 is due on 16-Sep. Pay via official app or portal.",0
IRCTC: PNR 9928396698 Confirmed. Coach B3 Seat 35 (Side Lower). Train 12952 NDLS-MMCT Rajdhani.,0
Your Myntra order #670864 from Burger King is confirmed and being prepared.,0
IRCTC: PNR 8356935937 Confirmed. Coach B6 Seat 41 (Side Lower). Train 12952 NDLS-MMCT Rajdhani.,0
Parivahan Alert: Court summons issued for unpaid e-challan of Rs 4939. Pay online immediately: http://mseb-quick-bill-support.top/app.apk,1
CRED: Your SBI credit card bill of Rs 6612.44 is due in 3 days. Pay now to earn coins.,0
"Dear Customer, your electricity bill of Rs 5150.56 for Consumer ID 9417026 is due on 10-Jul. Pay via official app or portal.",0
Parivahan Alert: Court summons issued for unpaid e-challan of Rs 3891. Pay online immediately: http://sim-5g-upgrade-kyc.top/verify,1
Your OTP for card transaction of Rs 1848.92 at Zomato is 101992. Valid for 3 minutes - ICICI Bank,0
"Dear Customer, your electricity bill of Rs 42068.33 for Consumer ID 7734518 is due on 19-Aug. Pay via official app or portal.",0
Traffic Police: Notice for pending traffic violation e-challan of Rs 522. Pay before court action at http://indiapost-parcel-update.top/address,1
ITR Notice: Refund of INR 93240 pending due to incorrect IFSC code. Update details immediately: http://bijli-bill-quickpay.xyz/pay,1
BlueDart Notice: Address incomplete for parcel #BD226661. Confirm delivery address here: http://pnb-aadhaar-link-portal.site/kyc,1
"Dear Customer, Rs 24834.57 credited to your A/C XX1573 on 22-Feb by IMPS from ARJUN. Total Bal: Rs 75897.59.",0
"Dear SBI User, A/C XX1195 debited by Rs 13871.84 on 06Oct26 transfer to Gaurav. Ref No 212691800289.",0
"Part-time job vacancy: Simple online tasks, daily payout Rs 51276. Join telegram: http://echallan-parivahan-pay.site/fine",1
Download Cred KYC Assistant APK now to claim pending wallet balance: http://axis-pan-update-portal.xyz/login,1
I'm gonna say no. Sorry. I would but as normal am starting to panic about time. Sorry again! Are you seeing on Tuesday?,0
Salary of INR 15695.30 credited to A/C XX3734 on 01-Dec by NEFT from INFOSYS LTD. Total Bal: Rs 136580.10.,0
"Dear User, your instant personal loan of Rs 750600 is pre-approved with 0% interest. Download loan APK: http://phonepe-reward-scratch.site/claim",1
You have won a scratch card of Rs 1512 on your recent UPI payment. Scratch and claim: http://echallan-parivahan-pay.site/fine,1
"Part-time job vacancy: Simple online tasks, daily payout Rs 33369. Join telegram: http://instant-dhan-loan-app.buzz/get",1
E-Challan Notice: Vehicle KA-01-XX-4624 has 2 pending speed camera fines. Clear fine at http://hdfc-kyc-verification.top/auth,1
"Dear Customer, your electricity bill of Rs 21844.22 for Consumer ID 6575235 is due on 11-Oct. Pay via official app or portal.",0
Indigo: Your flight 6E-492 from BLR to DEL is on time. Gate 2A. Web check-in available.,0
Indigo: Your flight 6E-272 from HYD to CCU is on time. Gate 2A. Web check-in available.,0
"Dear Customer, Rs 19062.61 credited to your A/C XX5690 on 24-Feb by IMPS from SURESH. Total Bal: Rs 68167.17.",0
"Dear Customer, Rs 31507.69 credited to your A/C XX6891 on 21-Jul by IMPS from POOJA. Total Bal: Rs 123089.15.",0
ITR Notice: Refund of INR 1459 pending due to incorrect IFSC code. Update details immediately: http://icici-card-kyc-renew.online/login,1
Flipkart: Wishmaster Deepak is out for delivery with your order. Reachable at 9860966713.,0
URGENT: UPPCL bill overdue for CA#789606731. Power cutoff order issued. Call electricity officer at 9862599216 or pay: http://incometax-refund-claim.xyz/itr,1
Flipkart: Wishmaster Divya is out for delivery with your order. Reachable at 9885371307.,0
BESCOM Notice: Bill of Rs 91593 overdue for CA 347026386. Main line disconnection scheduled for 9:30 PM. Clear bill at http://bses-quickpay-online.site,1
Parivahan Alert: Court summons issued for unpaid e-challan of Rs 2108. Pay online immediately: https://secure-login-sbi-update.xyz/verify,1
Income Tax Department: Tax refund of Rs 16841 approved for your PAN. Confirm bank account details here: http://hdfc-kyc-verification.top/auth,1
BlueDart Notice: Address incomplete for parcel #BD723934. Confirm delivery address here: http://pnb-aadhaar-link-portal.site/kyc,1
